sicha_id,chelek_number,parasha,sicha_number,title,search_page_url,library_page_url,kehos_original_found,kehos_lahak_found,result,error
126,15,וישלח,1,חלק טו • וישלח • שיחה א,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a9%d7%9c%d7%97-%d7%a9%d7%99%d7%97%d7%94-%d7%90-chelek-15-vayishlach-sicha-1/,https://projectlikkuteisichos.org/15vayishlach1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/z9aPHAcqd6fgq0zMQDce%2Fpdf%2Fe1c90930-43d0-11ec-8167-1576c47b7748?alt=media&token=a3f2773b-3927-42bc-9a23-b6a958f75a25,no_original_on_library_page,
127,15,וישלח,1,שיחה א ‎• חלק טו • וישלח,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%90-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a9%d7%9c%d7%97-chelek-15-vayishlach-sicha-1/,https://projectlikkuteisichos.org/15vayishlach1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/z9aPHAcqd6fgq0zMQDce%2Fpdf%2Fe1c90930-43d0-11ec-8167-1576c47b7748?alt=media&token=a3f2773b-3927-42bc-9a23-b6a958f75a25,no_original_on_library_page,
128,15,וישלח,2,חלק טו • וישלח • שיחה ב,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a9%d7%9c%d7%97-%d7%a9%d7%99%d7%97%d7%94-%d7%91-chelek-15-vayishlach-sicha-2/,https://projectlikkuteisichos.org/15vayishlach2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/WXXbYdyVGxwHNbNIRp8H%2Fpdf%2F1b9c7f30-451a-11ec-99c3-574424286a9b?alt=media&token=1a76e7c5-bfe9-43a4-ba5c-8160c4d8196e,no_original_on_library_page,
129,15,וישלח,4,חלק טו • וישלח • שיחה ד,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a9%d7%9c%d7%97-%d7%a9%d7%99%d7%97%d7%94-%d7%93-chelek-15-vayishlach-sicha-4/,https://projectlikkuteisichos.org/15vayishlach4/,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/PC1bUeDKcXhcilCXfsQM%2Fpdf%2Fe56fedc0-7263-11ed-8fed-61468d87da57?alt=media&token=81741973-b411-4d8b-963e-52f75fd65692,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/PC1bUeDKcXhcilCXfsQM%2Fpdf%2Ff250be20-7263-11ed-b2fc-3518808eab79?alt=media&token=b11dfb05-2b21-45a3-b73b-f34b22e6cdee,original_found,
130,15,וישלח,5,חלק טו • וישלח • שיחה ה,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a9%d7%9c%d7%97-%d7%a9%d7%99%d7%97%d7%94-%d7%94-chelek-15-vayishlach-sicha-5/,https://projectlikkuteisichos.org/15vayishlach5/,https://drive.google.com/file/d/1AJ4tqxinwsKEZTC5g4IRbGzB1b0jRYM2/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/CDAxdipC4BGgWZN3zJUx%2Fpdf%2F6d26aa60-7264-11ed-8411-39b3725fdfca?alt=media&token=209f7c07-cfad-44e9-9e68-b7de15f11814,original_found,
131,15,וישב,1,חלק טו • וישב • שיחה א,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a9%d7%91-%d7%a9%d7%99%d7%97%d7%94-%d7%90-chelek-15-vayeshev-sicha-1/,https://projectlikkuteisichos.org/15vayeshev1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/klLGoY9tDTYLmoBqMOq1%2Fpdf%2F161ce410-4956-11ec-b38d-ff3e52309f72?alt=media&token=b5940f55-505b-4c77-9b53-8a287eb949f2,no_original_on_library_page,
132,15,וישב,1,שיחה א ‎• חלק טו • וישב,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%90-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a9%d7%91-chelek-15-vayeshev-sicha-1/,https://projectlikkuteisichos.org/15vayeshev1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/klLGoY9tDTYLmoBqMOq1%2Fpdf%2F161ce410-4956-11ec-b38d-ff3e52309f72?alt=media&token=b5940f55-505b-4c77-9b53-8a287eb949f2,no_original_on_library_page,
133,15,וישב,2,חלק טו • וישב • שיחה ב,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a9%d7%91-%d7%a9%d7%99%d7%97%d7%94-%d7%91-chelek-15-vayeshev-sicha-2/,https://projectlikkuteisichos.org/15vayeshev2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/QhUGR5ozKd8tooDYRMCB%2Fpdf%2F3cec54f0-4a90-11ec-9867-d3c798c3c502?alt=media&token=111ef28f-17e1-4cb3-8f4d-cf97803e85f2,no_original_on_library_page,
134,15,וישב,3,חלק טו • וישב • שיחה ג,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a9%d7%91-%d7%a9%d7%99%d7%97%d7%94-%d7%92-chelek-15-vayeshev-sicha-3/,https://projectlikkuteisichos.org/15vayeshev3/,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/6UYZkRog1Q8iQOcy39dI%2Fpdf%2F7fec0c80-77dc-11ed-ba74-c1ffa39a371e?alt=media&token=707c1c26-7ead-447b-b9bf-4cdd37918a09,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/6UYZkRog1Q8iQOcy39dI%2Fpdf%2F357d8980-77e1-11ed-95f1-773e992c94fe?alt=media&token=f454c30f-d0e2-402f-96cc-e72c0482d8b2,original_found,
135,15,וישב,5,חלק טו • וישב • שיחה ה‎,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%a9%d7%91-%d7%a9%d7%99%d7%97%d7%94-%d7%94-chelek-15-vayeshev-sicha-5/,https://projectlikkuteisichos.org/15vayeshev5/,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/q7glioGE73Ix1FBDjglm%2Fpdf%2F11a8db30-77dd-11ed-83ef-9f3010023ed7?alt=media&token=cd7266ea-8e35-4ab6-abc4-4079b759d051,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/q7glioGE73Ix1FBDjglm%2Fpdf%2F4aea00f0-77e1-11ed-957e-d1c4c1d0cc65?alt=media&token=9d74121f-e3f2-4297-bd0c-ffb893b36df2,original_found,
137,15,חנוכה,2,חלק טו • חנוכה • שיחה ב‎,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%97%d7%a0%d7%95%d7%9b%d7%94-%d7%a9%d7%99%d7%97%d7%94-%d7%91-chelek-15-chanukah-sicha-2/,https://projectlikkuteisichos.org/15chanukah2/,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/ICnEGNTduRF4ufoxkpPR%2Fpdf%2Fffd450f0-7d55-11ed-839e-03828140dd91?alt=media&token=2d7844f1-94e7-4a82-93e3-176fc2c82181,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/ICnEGNTduRF4ufoxkpPR%2Fpdf%2F0a5a6870-7d56-11ed-a77f-47c7ae5e2784?alt=media&token=f5453c92-3972-4003-b613-5836b50d4294,original_found,
138,15,טבת,,חלק טו • טבת,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%98%d7%91%d7%aa-chelek-15-teves/,https://projectlikkuteisichos.org/15teves,https://drive.google.com/file/d/1_b_gR4VFJN_YoCvEVijPusij45B1VhP_/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/LMmE5mWPePIDLcJXa7k0%2Fpdf%2F5d36f910-85fc-11ed-9fb3-870d6094f778?alt=media&token=d8447bac-6255-40a3-bce0-6175a86b4ad4,original_found,
139,15,ויגש,1,חלק טו • ויגש • שיחה א,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%92%d7%a9-%d7%a9%d7%99%d7%97%d7%94-%d7%90-chelek-15-vayigash-sicha-1/,https://projectlikkuteisichos.org/15vayigash1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/a4vHG8wdui5U9watAee1%2Fpdf%2F7ab5c750-546b-11ec-8b72-6f0df673be0e?alt=media&token=3306a4d7-ccde-4863-8606-0ceedf8d305f,no_original_on_library_page,
140,15,ויגש,1,שיחה א ‎• חלק טו • ויגש,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%90-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%92%d7%a9-chelek-15-vayigash-sicha-1/,https://projectlikkuteisichos.org/15vayigash1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/a4vHG8wdui5U9watAee1%2Fpdf%2F7ab5c750-546b-11ec-8b72-6f0df673be0e?alt=media&token=3306a4d7-ccde-4863-8606-0ceedf8d305f,no_original_on_library_page,
141,15,ויגש,2,חלק טו • ויגש • שיחה ב,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%92%d7%a9-%d7%a9%d7%99%d7%97%d7%94-%d7%91-chelek-15-vayigash-sicha-2/,https://projectlikkuteisichos.org/15vayigash2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/GbLdxLnUbaYQtHbYJgDv%2Fpdf%2F7001fe30-546d-11ec-baaa-c18d03aea714?alt=media&token=d6f7dfe1-169f-44a5-8105-5b5f60ead354,no_original_on_library_page,
142,15,ויגש,3,חלק טו • ויגש • שיחה ג‎ ‎,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%92%d7%a9-%d7%a9%d7%99%d7%97%d7%94-%d7%92-chelek-15-vayigash-sicha-3/,https://projectlikkuteisichos.org/15vayigash3/,https://drive.google.com/file/d/1q-zqUCdc7_Vp6A1OM8WmTgSV5mETtVDo/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/Stvoip3Mz4UsNwIoESxp%2Fpdf%2F045e86f0-85fc-11ed-81d6-5908a1e2a05f?alt=media&token=cf039cc0-11c3-417a-a750-1f9405ab69ee,original_found,
145,15,ויחי,1,חלק טו • ויחי • שיחה א,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%97%d7%99-%d7%a9%d7%99%d7%97%d7%94-%d7%90-chelek-15-vayechi-sicha-1/,https://projectlikkuteisichos.org/15vayechi1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/xXzuCXTzNIceDbZkqp5D%2Fpdf%2F11c49ad0-59db-11ec-8980-5384bef11cf9?alt=media&token=5157becf-4fce-4d5f-8aa6-d2fb4478c4d9,no_original_on_library_page,
146,15,ויחי,1,שיחה א ‎• חלק טו • ויחי,https://projectlikkuteisichos.org/%d7%a9%d7%99%d7%97%d7%94-%d7%90-%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%97%d7%99-chelek-15-vayechi-sicha-1/,https://projectlikkuteisichos.org/15vayechi1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/xXzuCXTzNIceDbZkqp5D%2Fpdf%2F11c49ad0-59db-11ec-8980-5384bef11cf9?alt=media&token=5157becf-4fce-4d5f-8aa6-d2fb4478c4d9,no_original_on_library_page,
147,15,ויחי,2,חלק טו • ויחי • שיחה ב,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%97%d7%99-%d7%a9%d7%99%d7%97%d7%94-%d7%91-chelek-15-vayechi-sicha-2/,https://projectlikkuteisichos.org/15vayechi2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/SpTpUx8rQfEW20fvvXv3%2Fpdf%2Fb1ccc660-59db-11ec-8b0a-059f34f8b35d?alt=media&token=4ed61f8c-fb04-4c92-8754-d16772587704,no_original_on_library_page,
148,15,ויחי,3,חלק טו • ויחי • שיחה ג,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%97%d7%99-%d7%a9%d7%99%d7%97%d7%94-%d7%92-chelek-15-vayechi-sicha-3/,https://projectlikkuteisichos.org/15vayechi3,https://drive.google.com/file/d/1Kig7K6ZCEuh_hMWhLUWX-X-BWHio7jZ3/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/gXY2SeVXtxiOw4NuEw0c%2Fpdf%2F58bdaaa0-8999-11ed-a348-373b882c66cc?alt=media&token=56b8b271-ddba-4beb-9844-d8fb14a10c62,original_found,
149,15,ויחי,3,חלק טו • ויחי • שיחה ג,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%97%d7%99-%d7%a9%d7%99%d7%97%d7%94-%d7%92-chelek-15-vayechi3/,https://projectlikkuteisichos.org/15vayechi3,https://drive.google.com/file/d/1Kig7K6ZCEuh_hMWhLUWX-X-BWHio7jZ3/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/gXY2SeVXtxiOw4NuEw0c%2Fpdf%2F58bdaaa0-8999-11ed-a348-373b882c66cc?alt=media&token=56b8b271-ddba-4beb-9844-d8fb14a10c62,original_found,
150,15,ויחי,4,חלק טו • ויחי • שיחה ד,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%95-%d7%95%d7%99%d7%97%d7%99-%d7%a9%d7%99%d7%97%d7%94-%d7%93-chelek-15-vayechi-sicha-4/,https://projectlikkuteisichos.org/15vayechi4/,https://drive.google.com/file/d/1suNvwiXy0l-kaAdaaEZ9F8-2nFNtegoS/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/ooR836r0L7AAUWVpZad8%2Fpdf%2Febc310d0-8997-11ed-b6b6-b7d5d0babf96?alt=media&token=615f0b28-e5c0-49fe-a087-a3dae6af8d3e,original_found,
152,16,שמות,1,חלק טז • שמות • שיחה א,https://projectlikkuteisichos.org/16shemos1/,https://projectlikkuteisichos.org/16shemos1/,,,no_original_on_library_page,
153,16,שמות,2,חלק טז • שמות‎ • שיחה ב,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%a9%d7%9e%d7%95%d7%aa-%d7%a9%d7%99%d7%97%d7%94-%d7%91-chelek-16-shemos-sicha-2/,https://projectlikkuteisichos.org/16shemos2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/8VG5KYCkpnlI6j9f8E2w%2Fpdf%2F99d06b20-5f53-11ec-8920-2f531a5974eb?alt=media&token=210b04ba-4c66-4cfc-afdb-e41b30ee1148,no_original_on_library_page,
154,16,שמות,3,חלק טז • שמות • שיחה ג,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%a9%d7%9e%d7%95%d7%aa-%d7%a9%d7%99%d7%97%d7%94-%d7%92-chelek-16-shemos3/,https://projectlikkuteisichos.org/16shemos3,https://drive.google.com/file/d/1q7bx6HOgZ9M9kVpfP-MMZP2RL2m-OjBO/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/nsRYPtx875lB5Fs8mZmt%2Fpdf%2Fa822b460-8de4-11ed-b518-5dad2bd3ae60?alt=media&token=f501afea-11f1-42c4-ba8b-90fb1a73abea,original_found,
155,16,שמות,3,חלק טז • שמות‎ • שיחה ג,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%a9%d7%9e%d7%95%d7%aa-%d7%a9%d7%99%d7%97%d7%94-%d7%92-chelek-16-shemos-sicha-3/,https://projectlikkuteisichos.org/16shemos3,https://drive.google.com/file/d/1q7bx6HOgZ9M9kVpfP-MMZP2RL2m-OjBO/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/nsRYPtx875lB5Fs8mZmt%2Fpdf%2Fa822b460-8de4-11ed-b518-5dad2bd3ae60?alt=media&token=f501afea-11f1-42c4-ba8b-90fb1a73abea,original_found,
156,16,שמות,4,חלק טז • שמות • שיחה ד‎,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%a9%d7%9e%d7%95%d7%aa-%d7%a9%d7%99%d7%97%d7%94-%d7%93-chelek-16-shemos-sicha-4/,https://projectlikkuteisichos.org/16shemos4/,https://drive.google.com/file/d/17Gg4XN-VZsuEBRXl2q2VuIG7oKN1BBBe/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/4yOLZoUM2hFtuUNr4hIc%2Fpdf%2Feac3bdf0-8de4-11ed-9425-7114c2f1b2b8?alt=media&token=8694c160-9be6-4374-9d52-8167e8b60346,original_found,
158,16,כ”ד טבת,,חלק טז • כ”ד טבת,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%9b%d7%93-%d7%98%d7%91%d7%aa-chelek-16-chofdaledteves/,https://projectlikkuteisichos.org/16chofdaledteves/,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/K5Aaarb7CVmQE6lAEekI%2Fpdf%2F3a88bb60-8de5-11ed-8a02-35caeaf983f5?alt=media&token=3f6a6708-66ed-4b25-aaa6-d73d0ea8dad4,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/K5Aaarb7CVmQE6lAEekI%2Fpdf%2F3059eba0-8de5-11ed-8b82-b3cece65f92f?alt=media&token=7870e527-0e94-46da-8f92-f42655620e42,original_found,
159,16,וארא,1,חלק טז • וארא • שיחה א,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%95%d7%90%d7%a8%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%90-chelek-16-vaera-sicha-1/,https://projectlikkuteisichos.org/16vaera1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/eZKazh7148yeYgpAnHky%2Fpdf%2F4430ff80-64db-11ec-93b1-4fe8d6b6bda3?alt=media&token=d6a6713c-c764-4ca4-99cb-9dd29f38c2b3,no_original_on_library_page,
160,16,וארא,2,חלק טז • וארא • שיחה ב,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%95%d7%90%d7%a8%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%91-chelek-16-vaera-sicha-2/,https://projectlikkuteisichos.org/16vaera2/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/QGQTvQb1vWMu6LcGYnSa%2Fpdf%2F2c8c2440-64db-11ec-9956-5bbe3c3566aa?alt=media&token=862a793b-fb33-462a-81bb-b60154578670,no_original_on_library_page,
161,16,וארא,3,חלק טז • וארא • שיחה ג,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%95%d7%90%d7%a8%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%92-chelek-16-vaera-sicha-3/,https://projectlikkuteisichos.org/16vaera3/,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/VpVeox8KLUYRbAGEfbkx%2Fpdf%2F8eb4dce0-935e-11ed-a77f-9566d972c3a2?alt=media&token=719d2fde-d10d-48b7-9f54-e80197512f52,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/VpVeox8KLUYRbAGEfbkx%2Fpdf%2F34666c10-949c-11ed-ad34-ff4246c47b92?alt=media&token=ceb9b00e-d4e5-4a68-ac46-9b0b27e524b4,original_found,
162,16,וארא,4,חלק טז • וארא • שיחה ד‎,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%95%d7%90%d7%a8%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%93-chelek-16-vaera-sicha-4/,https://projectlikkuteisichos.org/16vaera4/,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/6W5tmsFORsuKgpBeE1Jm%2Fpdf%2F1777b250-935f-11ed-bb4b-3da587ca472d?alt=media&token=11f65809-c746-4a74-9153-7bcedd02fa99,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/6W5tmsFORsuKgpBeE1Jm%2Fpdf%2Ff6de7c00-9533-11ed-82cc-afbcf22959a4?alt=media&token=997f0e43-3c08-45d8-b589-7614923c0bf8,original_found,
164,16,בא,1,חלק טז • בא • שיחה א,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%91%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%90-chelek-16-bo-sicha-1/,https://projectlikkuteisichos.org/16bo1,,https://drive.google.com/file/d/1xYZrXc7OLd8JgDZMNVCliUqVjkc6206k/view?usp=sharing,no_original_on_library_page,
165,16,בא,1,חלק טז • בא • שיחה א,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%91%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%90-chelek-16-bo1/,https://projectlikkuteisichos.org/16bo1,,https://drive.google.com/file/d/1xYZrXc7OLd8JgDZMNVCliUqVjkc6206k/view?usp=sharing,no_original_on_library_page,
166,16,בא,2,חלק טז • בא • שיחה ב,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%91%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%91-chelek-16-bo-sicha-2/,https://projectlikkuteisichos.org/16bo2,,https://drive.google.com/file/d/145-o_TJqzZA5U7Q7c2OljCUfUXxtQGjn/view?usp=sharing,no_original_on_library_page,
167,16,בא,3,חלק טז • בא • שיחה ג,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%91%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%92-chelek-16-bo-sicha-3/,,,,not_listed_or_unmatched,
168,16,בא,4,חלק טז • בא • שיחה ד,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%91%d7%90-%d7%a9%d7%99%d7%97%d7%94-%d7%93-chelek-16-bo-sicha-4/,,,,not_listed_or_unmatched,
169,16,בא - י שבט,,חלק טז • בא - י שבט,https://projectlikkuteisichos.org/16boyudshvat/,,,,not_listed_or_unmatched,
170,16,י שבט,,חלק טז • י שבט,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%99-%d7%a9%d7%91%d7%98-chelek-16-yud-shvat/,,,,not_listed_or_unmatched,
171,16,בשלח,1,חלק טז • בשלח • שיחה א,https://projectlikkuteisichos.org/16beshalach1/,https://projectlikkuteisichos.org/16beshalach1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/fKjjVhvBZnuGeIGFU4Jr%2Fpdf%2F87f4e300-5cd3-11eb-8b4a-c1b057ee5d53?alt=media&token=404c7dc5-e257-45c2-bf74-c8bee65061d4https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/fKjjVhvBZnuGeIGFU4Jr%2Fpdf%2F87f4e300-5cd3-11eb-8b4a-c1b057ee5d53?alt=media&token=404c7dc5-e257-45c2-bf74-c8bee65061d4,no_original_on_library_page,
173,16,בשלח,3,חלק טז • בשלח • שיחה ג,https://projectlikkuteisichos.org/16beshalach3/,https://projectlikkuteisichos.org/16beshalach3/,,,no_original_on_library_page,
174,16,בשלח,4,חלק טז • בשלח • שיחה ד,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%91%d7%a9%d7%9c%d7%97-%d7%a9%d7%99%d7%97%d7%94-%d7%93-chelek-16-beshalach-sicha-4/,https://projectlikkuteisichos.org/16beshalach4/,https://drive.google.com/file/d/1xkVHB4FPU0zfhc9VmkAQDQQZ-fAjvLjs/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/LOfiRWqOCFsUR0QVXVwa%2Fpdf%2F36e21540-9e72-11ed-8229-653bb7252a40?alt=media&token=f19c147e-d0d2-4e1b-ba6d-bcdfb33ce939,original_found,
175,16,יתרו,1,חלק טז • יתרו • שיחה א,https://projectlikkuteisichos.org/16yisro1/,https://projectlikkuteisichos.org/16yisro1/,,,no_original_on_library_page,
176,16,יתרו,2,חלק טז • יתרו • שיחה ב,https://projectlikkuteisichos.org/16yisro2/,https://projectlikkuteisichos.org/16yisro2/,,,no_original_on_library_page,
177,16,יתרו,3,חלק טז • יתרו • שיחה ג,https://projectlikkuteisichos.org/16yisro3/,https://projectlikkuteisichos.org/16yisro3/,,,no_original_on_library_page,
178,16,יתרו,4,חלק טז • יתרו • שיחה ד,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%99%d7%aa%d7%a8%d7%95-%d7%a9%d7%99%d7%97%d7%94-%d7%93/,https://projectlikkuteisichos.org/16yisro4/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/YwME9Sy9h98amyOgjsKn%2Fpdf%2F75933930-7557-11ec-a9ef-49224e4d8179?alt=media&token=dc2dd04f-39ea-4f2a-82af-94cab618e20f,no_original_on_library_page,
179,16,יתרו,5,חלק טז • יתרו • שיחה ה,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%99%d7%aa%d7%a8%d7%95-%d7%a9%d7%99%d7%97%d7%94-%d7%94-chelek-16-yisro-sicha-5/,https://projectlikkuteisichos.org/16yisro5/,https://drive.google.com/file/d/1qXJZeJk06CdMXqS2U3vuWqg8J-poF3Hr/view?usp=share_link,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/Ae4gfSOMEeVd0XcAxhYy%2Fpdf%2F843a04b0-a3e0-11ed-a77a-5f7384d58315?alt=media&token=fe3e10be-b690-4ddf-a3f5-586d84c2cab2,original_found,
180,16,משׁפטים,1,חלק טז • משׁפטים • שיחה א,https://projectlikkuteisichos.org/%d7%97%d7%9c%d7%a7-%d7%98%d7%96-%d7%9e%d7%a9%d7%81%d7%a4%d7%98%d7%99%d7%9d-%d7%a9%d7%99%d7%97%d7%94-%d7%90-chelek-16-mishpatim-sicha-1/,https://projectlikkuteisichos.org/16mishpatim1/,,https://firebasestorage.googleapis.com/v0/b/project-pls-e0f4f.appspot.com/o/zY9x3tlFtEYTur1aowHQ%2Fpdf%2F222bdf10-6705-11eb-91fe-ff8594c7d73c?alt=media&token=304e8c30-ace5-49ee-a064-3228755cb6aa,no_original_on_library_page,
